226,1250,1500,2750,3000,-600,-540
227,1500,1750,2750,3000,-600,-540
228,1750,2000,2750,3000,-600,-540
229,2000,2250,2750,3000,-600,-540
230,2250,2500,2750,3000,-600,-540
231,2500,2750,2750,3000,-600,-540
232,2750,3000,2750,3000,-600,-540
233,3000,3250,2750,3000,-600,-540
234,3250,3500,2750,3000,-600,-540
235,3500,3750,2750,3000,-600,-540
236,3750,4000,2750,3000,-600,-540
237,4000,4250,2750,3000,-600,-540
238,4250,4500,2750,3000,-600,-540
239,4500,4750,2750,3000,-600,-540
240,4750,5000,2750,3000,-600,-540
241,0,250,3000,3250,-600,-540
242,250,500,3000,3250,-600,-540
243,500,750,3000,3250,-600,-540
244,750,1000,3000,3250,-600,-540
245,1000,1250,3000,3250,-600,-540
246,1250,1500,3000,3250,-600,-540
247,1500,1750,3000,3250,-600,-540
248,1750,2000,3000,3250,-600,-540
249,2000,2250,3000,3250,-600,-540
250,2250,2500,3000,3250,-600,-540
251,2500,2750,3000,3250,-600,-540
252,2750,3000,3000,3250,-600,-540
253,3000,3250,3000,3250,-600,-540
254,3250,3500,3000,3250,-600,-540
255,3500,3750,3000,3250,-600,-540
256,3750,4000,3000,3250,-600,-540
257,4000,4250,3000,3250,-600,-540
258,4250,4500,3000,3250,-600,-540
259,4500,4750,3000,3250,-600,-540
260,4750,5000,3000,3250,-600,-540
261,0,250,3250,3500,-600,-540
262,250,500,3250,3500,-600,-540
263,500,750,3250,3500,-600,-540
264,750,1000,3250,3500,-600,-540
265,1000,1250,3250,3500,-600,-540
266,1250,1500,3250,3500,-600,-540
267,1500,1750,3250,3500,-600,-540
268,1750,2000,3250,3500,-600,-540
269,2000,2250,3250,3500,-600,-540
270,2250,2500,3250,3500,-600,-540
271,2500,2750,3250,3500,-600,-540
272,2750,3000,3250,3500,-600,-540
273,3000,3250,3250,3500,-600,-540
274,3250,3500,3250,3500,-600,-540
275,3500,3750,3250,3500,-600,-540
276,3750,4000,3250,3500,-600,-540
277,4000,4250,3250,3500,-600,-540
278,4250,4500,3250,3500,-600,-540
279,4500,4750,3250,3500,-600,-540
280,4750,5000,3250,3500,-600,-540
281,0,250,3500,3750,-600,-540
282,250,500,3500,3750,-600,-540
283,500,750,3500,3750,-600,-540
284,750,1000,3500,3750,-600,-540
285,1000,1250,3500,3750,-600,-540
286,1250,1500,3500,3750,-600,-540
287,1500,1750,3500,3750,-600,-540
288,1750,2000,3500,3750,-600,-540
289,2000,2250,3500,3750,-600,-540
290,2250,2500,3500,3750,-600,-540
291,2500,2750,3500,3750,-600,-540
292,2750,3000,3500,3750,-600,-540
293,3000,3250,3500,3750,-600,-540
294,3250,3500,3500,3750,-600,-540
295,3500,3750,3500,3750,-600,-540
296,3750,4000,3500,3750,-600,-540
297,4000,4250,3500,3750,-600,-540
298,4250,4500,3500,3750,-600,-540
299,4500,4750,3500,3750,-600,-540
300,4750,5000,3500,3750,-600,-540
301,0,250,3750,4000,-600,-540
302,250,500,3750,4000,-600,-540
303,500,750,3750,4000,-600,-540
304,750,1000,3750,4000,-600,-540
305,1000,1250,3750,4000,-600,-540
306,1250,1500,3750,4000,-600,-540
307,1500,1750,3750,4000,-600,-540
308,1750,2000,3750,4000,-600,-540
309,2000,2250,3750,4000,-600,-540
310,2250,2500,3750,4000,-600,-540
311,2500,2750,3750,4000,-600,-540
312,2750,3000,3750,4000,-600,-540
313,3000,3250,3750,4000,-600,-540
314,3250,3500,3750,4000,-600,-540
315,3500,3750,3750,4000,-600,-540
316,3750,4000,3750,4000,-600,-540
317,4000,4250,3750,4000,-600,-540
318,4250,4500,3750,4000,-600,-540
319,4500,4750,3750,4000,-600,-540
320,4750,5000,3750,4000,-600,-540
321,0,250,4000,4250,-600,-540
322,250,500,4000,4250,-600,-540
323,500,750,4000,4250,-600,-540
324,750,1000,4000,4250,-600,-540
325,1000,1250,4000,4250,-600,-540
326,1250,1500,4000,4250,-600,-540
327,1500,1750,4000,4250,-600,-540
328,1750,2000,4000,4250,-600,-540
329,2000,2250,4000,4250,-600,-540
330,2250,2500,4000,4250,-600,-540
331,2500,2750,4000,4250,-600,-540
332,2750,3000,4000,4250,-600,-540
333,3000,3250,4000,4250,-600,-540
334,3250,3500,4000,4250,-600,-540
335,3500,3750,4000,4250,-600,-540
336,3750,4000,4000,4250,-600,-540
337,4000,4250,4000,4250,-600,-540
338,4250,4500,4000,4250,-600,-540
339,4500,4750,4000,4250,-600,-540
340,4750,5000,4000,4250,-600,-540
341,0,250,4250,4500,-600,-540
342,250,500,4250,4500,-600,-540
343,500,750,4250,4500,-600,-540
344,750,1000,4250,4500,-600,-540
345,1000,1250,4250,4500,-600,-540
346,1250,1500,4250,4500,-600,-540
347,1500,1750,4250,4500,-600,-540
348,1750,2000,4250,4500,-600,-540
349,2000,2250,4250,4500,-600,-540
350,2250,2500,4250,4500,-600,-540
351,2500,2750,4250,4500,-600,-540
352,2750,3000,4250,4500,-600,-540
353,3000,3250,4250,4500,-600,-540
354,3250,3500,4250,4500,-600,-540
355,3500,3750,4250,4500,-600,-540
356,3750,4000,4250,4500,-600,-540
357,4000,4250,4250,4500,-600,-540
358,4250,4500,4250,4500,-600,-540
359,4500,4750,4250,4500,-600,-540
360,4750,5000,4250,4500,-600,-540
361,0,250,4500,4750,-600,-540
362,250,500,4500,4750,-600,-540
363,500,750,4500,4750,-600,-540
364,750,1000,4500,4750,-600,-540
365,1000,1250,4500,4750,-600,-540
366,1250,1500,4500,4750,-600,-540
367,1500,1750,4500,4750,-600,-540
368,1750,2000,4500,4750,-600,-540
369,2000,2250,4500,4750,-600,-540
370,2250,2500,4500,4750,-600,-540
371,2500,2750,4500,4750,-600,-540
372,2750,3000,4500,4750,-600,-540
373,3000,3250,4500,4750,-600,-540
374,3250,3500,4500,4750,-600,-540
375,3500,3750,4500,4750,-600,-540
376,3750,4000,4500,4750,-600,-540
377,4000,4250,4500,4750,-600,-540
378,4250,4500,4500,4750,-600,-540
379,4500,4750,4500,4750,-600,-540
380,4750,5000,4500,4750,-600,-540
381,0,250,4750,5000,-600,-540
382,250,500,4750,5000,-600,-540
383,500,750,4750,5000,-600,-540
384,750,1000,4750,5000,-600,-540
385,1000,1250,4750,5000,-600,-540
386,1250,1500,4750,5000,-600,-540
387,1500,1750,4750,5000,-600,-540
388,1750,2000,4750,5000,-600,-540
389,2000,2250,4750,5000,-600,-540
390,2250,2500,4750,5000,-600,-540
391,2500,2750,4750,5000,-600,-540
392,2750,3000,4750,5000,-600,-540
393,3000,3250,4750,5000,-600,-540
394,3250,3500,4750,5000,-600,-540
395,3500,3750,4750,5000,-600,-540
396,3750,4000,4750,5000,-600,-540
397,4000,4250,4750,5000,-600,-540
398,4250,4500,4750,5000,-600,-540
399,4500,4750,4750,5000,-600,-540
400,4750,5000,4750,5000,-600,-540
401,0,250,0,250,-540,-480
402,250,500,0,250,-540,-480
403,500,750,0,250,-540,-480
404,750,1000,0,250,-540,-480
405,1000,1250,0,250,-540,-480
406,1250,1500,0,250,-540,-480
407,1500,1750,0,250,-540,-480
408,1750,2000,0,250,-540,-480
409,2000,2250,0,250,-540,-480
410,2250,2500,0,250,-540,-480
411,2500,2750,0,250,-540,-480
412,2750,3000,0,250,-540,-480
413,3000,3250,0,250,-540,-480
414,3250,3500,0,250,-540,-480
415,3500,3750,0,250,-540,-480
416,3750,4000,0,250,-540,-480
417,4000,4250,0,250,-540,-480
418,4250,4500,0,250,-540,-480
419,4500,4750,0,250,-540,-480
420,4750,5000,0,250,-540,-480
421,0,250,250,500,-540,-480
422,250,500,250,500,-540,-480
423,500,750,250,500,-540,-480
424,750,1000,250,500,-540,-480
425,1000,1250,250,500,-540,-480
426,1250,1500,250,500,-540,-480
427,1500,1750,250,500,-540,-480
428,1750,2000,250,500,-540,-480
429,2000,2250,250,500,-540,-480
430,2250,2500,250,500,-540,-480
431,2500,2750,250,500,-540,-480
432,2750,3000,250,500,-540,-480
433,3000,3250,250,500,-540,-480
434,3250,3500,250,500,-540,-480
435,3500,3750,250,500,-540,-480
436,3750,4000,250,500,-540,-480
437,4000,4250,250,500,-540,-480
438,4250,4500,250,500,-540,-480
439,4500,4750,250,500,-540,-480
440,4750,5000,250,500,-540,-480
441,0,250,500,750,-540,-480
442,250,500,500,750,-540,-480
443,500,750,500,750,-540,-480
444,750,1000,500,750,-540,-480
445,1000,1250,500,750,-540,-480
446,1250,1500,500,750,-540,-480
447,1500,1750,500,750,-540,-480
448,1750,2000,500,750,-540,-480
449,2000,2250,500,750,-540,-480
450,2250,2500,500,750,-540,-480
451,2500,2750,500,750,-540,-480
452,2750,3000,500,750,-540,-480
453,3000,3250,500,750,-540,-480
454,3250,3500,500,750,-540,-480
455,3500,3750,500,750,-540,-480
456,3750,4000,500,750,-540,-480
457,4000,4250,500,750,-540,-480
458,4250,4500,500,750,-540,-480
459,4500,4750,500,750,-540,-480
460,4750,5000,500,750,-540,-480
461,0,250,750,1000,-540,-480
462,250,500,750,1000,-540,-480
463,500,750,750,1000,-540,-480
464,750,1000,750,1000,-540,-480
465,1000,1250,750,1000,-540,-480
466,1250,1500,750,1000,-540,-480
467,1500,1750,750,1000,-540,-480
468,1750,2000,750,1000,-540,-480
469,2000,2250,750,1000,-540,-480
470,2250,2500,750,1000,-540,-480
471,2500,2750,750,1000,-540,-480
472,2750,3000,750,1000,-540,-480
473,3000,3250,750,1000,-540,-480
474,3250,3500,750,1000,-540,-480
475,3500,3750,750,1000,-540,-480
476,3750,4000,750,1000,-540,-480
477,4000,4250,750,1000,-540,-480
478,4250,4500,750,1000,-540,-480
479,4500,4750,750,1000,-540,-480
480,4750,5000,750,1000,-540,-480
481,0,250,1000,1250,-540,-480
482,250,500,1000,1250,-540,-480
483,500,750,1000,1250,-540,-480
484,750,1000,1000,1250,-540,-480
485,1000,1250,1000,1250,-540,-480
486,1250,1500,1000,1250,-540,-480
487,1500,1750,1000,1250,-540,-480
488,1750,2000,1000,1250,-540,-480
489,2000,2250,1000,1250,-540,-480
490,2250,2500,1000,1250,-540,-480
491,2500,2750,1000,1250,-540,-480
492,2750,3000,1000,1250,-540,-480
493,3000,3250,1000,1250,-540,-480
494,3250,3500,1000,1250,-540,-480
495,3500,3750,1000,1250,-540,-480
496,3750,4000,1000,1250,-540,-480
497,4000,4250,1000,1250,-540,-480
498,4250,4500,1000,1250,-540,-480
499,4500,4750,1000,1250,-540,-480
500,4750,5000,1000,1250,-540,-480
501,0,250,1250,1500,-540,-480
502,250,500,1250,1500,-540,-480
503,500,750,1250,1500,-540,-480
504,750,1000,1250,1500,-540,-480
505,1000,1250,1250,1500,-540,-480
506,1250,1500,1250,1500,-540,-480
507,1500,1750,1250,1500,-540,-480
508,1750,2000,1250,1500,-540,-480
509,2000,2250,1250,1500,-540,-480
510,2250,2500,1250,1500,-540,-480
511,2500,2750,1250,1500,-540,-480
512,2750,3000,1250,1500,-540,-480
513,3000,3250,1250,1500,-540,-480
514,3250,3500,1250,1500,-540,-480
515,3500,3750,1250,1500,-540,-480
516,3750,4000,1250,1500,-540,-480
517,4000,4250,1250,1500,-540,-480
518,4250,4500,1250,1500,-540,-480
519,4500,4750,1250,1500,-540,-480
520,4750,5000,1250,1500,-540,-480
521,0,250,1500,1750,-540,-480
522,250,500,1500,1750,-540,-480
523,500,750,1500,1750,-540,-480
524,750,1000,1500,1750,-540,-480
525,1000,1250,1500,1750,-540,-480
526,1250,1500,1500,1750,-540,-480
527,1500,1750,1500,1750,-540,-480
528,1750,2000,1500,1750,-540,-480
529,2000,2250,1500,1750,-540,-480
530,2250,2500,1500,1750,-540,-480
531,2500,2750,1500,1750,-540,-480
532,2750,3000,1500,1750,-540,-480
533,3000,3250,1500,1750,-540,-480
534,3250,3500,1500,1750,-540,-480
535,3500,3750,1500,1750,-540,-480
536,3750,4000,1500,1750,-540,-480
537,4000,4250,1500,1750,-540,-480
538,4250,4500,1500,1750,-540,-480
539,4500,4750,1500,1750,-540,-480
540,4750,5000,1500,1750,-540,-480
541,0,250,1750,2000,-540,-480
542,250,500,1750,2000,-540,-480
543,500,750,1750,2000,-540,-480
544,750,1000,1750,2000,-540,-480
545,1000,1250,1750,2000,-540,-480
546,1250,1500,1750,2000,-540,-480
547,1500,1750,1750,2000,-540,-480
548,1750,2000,1750,2000,-540,-480
549,2000,2250,1750,2000,-540,-480
550,2250,2500,1750,2000,-540,-480
551,2500,2750,1750,2000,-540,-480
552,2750,3000,1750,2000,-540,-480
553,3000,3250,1750,2000,-540,-480
554,3250,3500,1750,2000,-540,-480
555,3500,3750,1750,2000,-540,-480
556,3750,4000,1750,2000,-540,-480
557,4000,4250,1750,2000,-540,-480
558,4250,4500,1750,2000,-540,-480
559,4500,4750,1750,2000,-540,-480
560,4750,5000,1750,2000,-540,-480
561,0,250,2000,2250,-540,-480
562,250,500,2000,2250,-540,-480
563,500,750,2000,2250,-540,-480
564,750,1000,2000,2250,-540,-480
565,1000,1250,2000,2250,-540,-480
566,1250,1500,2000,2250,-540,-480
567,1500,1750,2000,2250,-540,-480
568,1750,2000,2000,2250,-540,-480
569,2000,2250,2000,2250,-540,-480
570,2250,2500,2000,2250,-540,-480
571,2500,2750,2000,2250,-540,-480
572,2750,3000,2000,2250,-540,-480
573,3000,3250,2000,2250,-540,-480
574,3250,3500,2000,2250,-540,-480
575,3500,3750,2000,2250,-540,-480
576,3750,4000,2000,2250,-540,-480
577,4000,4250,2000,2250,-540,-480
578,4250,4500,2000,2250,-540,-480
579,4500,4750,2000,2250,-540,-480
580,4750,5000,2000,2250,-540,-480
581,0,250,2250,2500,-540,-480
582,250,500,2250,2500,-540,-480
583,500,750,2250,2500,-540,-480
584,750,1000,2250,2500,-540,-480
585,1000,1250,2250,2500,-540,-480
586,1250,1500,2250,2500,-540,-480
587,1500,1750,2250,2500,-540,-480
588,1750,2000,2250,2500,-540,-480
589,2000,2250,2250,2500,-540,-480
590,2250,2500,2250,2500,-540,-480
591,2500,2750,2250,2500,-540,-480
592,2750,3000,2250,2500,-540,-480
593,3000,3250,2250,2500,-540,-480
594,3250,3500,2250,2500,-540,-480
595,3500,3750,2250,2500,-540,-480
596,3750,4000,2250,2500,-540,-480
597,4000,4250,2250,2500,-540,-480
598,4250,4500,2250,2500,-540,-480
599,4500,4750,2250,2500,-540,-480
600,4750,5000,2250,2500,-540,-480
601,0,250,2500,2750,-540,-480
602,250,500,2500,2750,-540,-480
603,500,750,2500,2750,-540,-480
604,750,1000,2500,2750,-540,-480
605,1000,1250,2500,2750,-540,-480
606,1250,1500,2500,2750,-540,-480
607,1500,1750,2500,2750,-540,-480
608,1750,2000,2500,2750,-540,-480
609,2000,2250,2500,2750,-540,-480
610,2250,2500,2500,2750,-540,-480
611,2500,2750,2500,2750,-540,-480
612,2750,3000,2500,2750,-540,-480
613,3000,3250,2500,2750,-540,-480
614,3250,3500,2500,2750,-540,-480
615,3500,3750,2500,2750,-540,-480
616,3750,4000,2500,2750,-540,-480
617,4000,4250,2500,2750,-540,-480
618,4250,4500,2500,2750,-540,-480
619,4500,4750,2500,2750,-540,-480
620,4750,5000,2500,2750,-540,-480
621,0,250,2750,3000,-540,-480
622,250,500,2750,3000,-540,-480
623,500,750,2750,3000,-540,-480
624,750,1000,2750,3000,-540,-480
625,1000,1250,2750,3000,-540,-480
626,1250,1500,2750,3000,-540,-480
627,1500,1750,2750,3000,-540,-480
628,1750,2000,2750,3000,-540,-480
629,2000,2250,2750,3000,-540,-480
630,2250,2500,2750,3000,-540,-480
631,2500,2750,2750,3000,-540,-480
632,2750,3000,2750,3000,-540,-480
633,3000,3250,2750,3000,-540,-480
634,3250,3500,2750,3000,-540,-480
635,3500,3750,2750,3000,-540,-480
636,3750,4000,2750,3000,-540,-480
637,4000,4250,2750,3000,-540,-480
638,4250,4500,2750,3000,-540,-480
639,4500,4750,2750,3000,-540,-480
640,4750,5000,2750,3000,-540,-480
641,0,250,3000,3250,-540,-480
642,250,500,3000,3250,-540,-480
643,500,750,3000,3250,-540,-480
644,750,1000,3000,3250,-540,-480
645,1000,1250,3000,3250,-540,-480
646,1250,1500,3000,3250,-540,-480
647,1500,1750,3000,3250,-540,-480
648,1750,2000,3000,3250,-540,-480
649,2000,2250,3000,3250,-540,-480
650,2250,2500,3000,3250,-540,-480
651,2500,2750,3000,3250,-540,-480
652,2750,3000,3000,3250,-540,-480
653,3000,3250,3000,3250,-540,-480
654,3250,3500,3000,3250,-540,-480
655,3500,3750,3000,3250,-540,-480
656,3750,4000,3000,3250,-540,-480
657,4000,4250,3000,3250,-540,-480
658,4250,4500,3000,3250,-540,-480
659,4500,4750,3000,3250,-540,-480
660,4750,5000,3000,3250,-540,-480
661,0,250,3250,3500,-540,-480
662,250,500,3250,3500,-540,-480
663,500,750,3250,3500,-540,-480
664,750,1000,3250,3500,-540,-480
665,1000,1250,3250,3500,-540,-480
666,1250,1500,3250,3500,-540,-480
667,1500,1750,3250,3500,-540,-480
668,1750,2000,3250,3500,-540,-480
669,2000,2250,3250,3500,-540,-480
670,2250,2500,3250,3500,-540,-480
671,2500,2750,3250,3500,-540,-480
672,2750,3000,3250,3500,-540,-480
673,3000,3250,3250,3500,-540,-480
674,3250,3500,3250,3500,-540,-480
675,3500,3750,3250,3500,-540,-480
676,3750,4000,3250,3500,-540,-480
677,4000,4250,3250,3500,-540,-480
678,4250,4500,3250,3500,-540,-480
679,4500,4750,3250,3500,-540,-480
680,4750,5000,3250,3500,-540,-480
681,0,250,3500,3750,-540,-480
682,250,500,3500,3750,-540,-480
683,500,750,3500,3750,-540,-480
684,750,1000,3500,3750,-540,-480
685,1000,1250,3500,3750,-540,-480
686,1250,1500,3500,3750,-540,-480
687,1500,1750,3500,3750,-540,-480
688,1750,2000,3500,3750,-540,-480
689,2000,2250,3500,3750,-540,-480
690,2250,2500,3500,3750,-540,-480
691,2500,2750,3500,3750,-540,-480
692,2750,3000,3500,3750,-540,-480
693,3000,3250,3500,3750,-540,-480
694,3250,3500,3500,3750,-540,-480
695,3500,3750,3500,3750,-540,-480
696,3750,4000,3500,3750,-540,-480
697,4000,4250,3500,3750,-540,-480
698,4250,4500,3500,3750,-540,-480
699,4500,4750,3500,3750,-540,-480
700,4750,5000,3500,3750,-540,-480
701,0,250,3750,4000,-540,-480
702,250,500,3750,4000,-540,-480
703,500,750,3750,4000,-540,-480
704,750,1000,3750,4000,-540,-480
705,1000,1250,3750,4000,-540,-480
706,1250,1500,3750,4000,-540,-480
707,1500,1750,3750,4000,-540,-480
708,1750,2000,3750,4000,-540,-480
709,2000,2250,3750,4000,-540,-480
710,2250,2500,3750,4000,-540,-480
711,2500,2750,3750,4000,-540,-480
712,2750,3000,3750,4000,-540,-480
713,3000,3250,3750,4000,-540,-480
714,3250,3500,3750,4000,-540,-480
715,3500,3750,3750,4000,-540,-480
716,3750,4000,3750,4000,-540,-480
717,4000,4250,3750,4000,-540,-480
718,4250,4500,3750,4000,-540,-480
719,4500,4750,3750,4000,-540,-480
720,4750,5000,3750,4000,-540,-480
721,0,250,4000,4250,-540,-480
722,250,500,4000,4250,-540,-480
723,500,750,4000,4250,-540,-480
724,750,1000,4000,4250,-540,-480
725,1000,1250,4000,4250,-540,-480
726,1250,1500,4000,4250,-540,-480
